Name,Orig Name,IPDB ID,Manufacturer,Date Manufactured,Players,Type,Theme
Stripping Funny (2-Table Model),Stripping Funny (2-Table Model),6138,Industria (Electromec·nica) de Recreativos S.A,1974,1,EM,Billiards
Struggle Buggies,Struggle Buggies,2407,Williams Manufacturing Company,20-Nov-53,1,EM,Sports - Auto Racing
Stud,Stud,3989,Globe Manufacturing Company,"June, 1932",1,ME,
Student Prince,Student Prince,2408,"Williams Electronics, Incorporated",17-Jun-68,4,EM,Operetta - Musical
Sub Chase,Sub Chase,5342,Premier Technology,,4,SS,
Subway,Subway,4777,D. Gottlieb & Company,"October, 1966",1,EM,City Living
Subway,Subway,2411,Genco Manufacturing Company,"September, 1934",1,EM,
Subway,Subway,2412,D. Gottlieb & Company,"October, 1966",1,EM,City Living
Subway Special,Subway Special,2413,Genco Manufacturing Company,"October, 1934",1,EM,
SubïMarine,Sub?Marine,4967,Renov' Automatic - Jolux,1968,4,EM,Science - Underwater
Sudden Withdrawal,Sudden Withdrawal,5721,"Williams Electronics Games, Incorporated, a subsidiary of WMS Ind., Incorporated",,4,SS,Bank Robbery - Crime
Sultan,Sultan,5009,"Taito do Brasil, a division of Taito, Japan",,4,SS,
Summer Holidays,Summer Holidays,4597,Recel S. A.,1975,,EM,
Summer Time,Summer Time,2414,United Manufacturing Company,"September, 1948",1,EM,
Summer Time,Summer Time,2415,"Williams Electronics, Incorporated","February, 1973",1,EM,
Summer Time,Summer Time,2416,D. Gottlieb & Company,"May, 1940",1,EM,Sports - Water Sports - Happiness - Recreation
Summer Time,Summer Time,4072,Elettrocoin,1970,1,EM,
Sun Beam,Sun Beam,2420,Exhibit Supply Company,"February, 1941",1,EM,
Sun Valley,Sun Valley,2417,Chicago Coin Machine Manufacturing Company,"October, 1962",2,EM,Sports - Snow Skiing
Sun Valley,Sun Valley,2418,United Manufacturing Company,"August, 1942",1,EM,American Places - Sports - Snow Skiing
Sun Valley,Sun Valley,2419,Bally Manufacturing Corporation,,1,EM,Sports - Ice Skating - Snow Skiing
Sun Valley,Sun Valley,3767,D. Gottlieb & Company,"November, 1954",,EM,
Sun's Cruise,Sun's Cruise,4107,Giorgio Massiero,1976,1,,
Sun's Cruise,Sun's Cruise,5671,Bigliardini Elettronici Milano,"February, 1978",1,SS,Boats - Nautical - Water
Sun-Ray,Sun-Ray,5693,Unknown Manufacturer,,1,ME,
Sunbeam,Sunbeam,4250,Rock-ola Manufacturing Corporation,"August, 1935",1,EM,
Sunday on Ice,Sunday on Ice,3376,Rally a.k.a. Rally Play Company,1961,2,EM,Ice skating
Sunny,Sunny,2421,Williams Manufacturing Company,29-Dec-47,1,EM,
Sunset,Sunset,2422,D. Gottlieb & Company,"November, 1962",2,EM,American West
Sunset Riders,Sunset Riders,6304,,2015,4,EM,Sports - Surfing - Water
Sunshine,Sunshine,2423,D. Gottlieb & Company,"September, 1958",1,EM,
Sunshine Baseball,Sunshine Baseball,2424,D. Gottlieb & Company,"June, 1936",1,EM,Sports - Baseball
Sunshine Derby,Sunshine Derby,2425,D. Gottlieb & Company,"January, 1936",1,EM,Sports - Horse Racing
Sunshine Park,Sunshine Park,2426,Bally Manufacturing Corporation,,1,EM,Sports - Horse Racing
Super Alben,Super Alben,4472,Alben,1964,2,EM,Gambling - Slot Machines
Super Bowl,Super Bowl,2428,D. Gottlieb & Company,"December, 1969",1,EM,Sports - Bowling
Super Bowl,Super Bowl,3399,Bell Games,"June, 1984",4,SS,Sports - American Football - Tic-Tac-Toe
Super Bowling,Super Bowling,4411,Industria (Electromec·nica) de Recreativos S.A,1974,2,EM,Sports - Bowling
Super Chubbie,Super Chubbie,2429,Stoner Manufacturing Company,"August, 1941",1,EM,
Super Circus,Super Circus,2430,D. Gottlieb & Company,"September, 1957",2,EM,Circus - Happiness
Super Circus,Super Circus,5838,SIRMO Games S.A.,,1,SS,Circus/Carnival
Super Continental,Super Continental,5605,Willy Michiels,,1,SS,
Super Dixieland,Super Dixieland,4055,SIRMO Games S.A.,1996,1,SS,
Super Duo,Super Duo,2431,D. Gottlieb & Company,"July, 1967",2,EM,Sports - Pinball
Super Flipp,Super Flipp,3424,All American Amusements,"September, 1987",1,ME,
Super Flipper,Super Flipper,2432,Chicago Coin Machine Manufacturing Company,1975,1,SS,Outer Space - UFO's - Space Aliens
Super Flipper,Super Flipper,5870,Splin S.A.,,1,SS,
Super Flipper DeLuxe,Super Flipper DeLuxe,5907,Unknown Manufacturer,,1,SS,
Super Gold Star,Super Gold Star,4814,Lindstrom Tool and Toy Company,,1,ME,
Super Golf Azur 3000,Super Golf Azur 3000,6254,Unknown Manufacturer,,1,SS,
Super Highway,Super Highway,4163,Bally Manufacturing Corporation,1935,1,EM,
Super Hockey,Super Hockey,2433,Chicago Coin Machine Manufacturing Company,15-Apr-49,1,EM,Sports - Hockey
Super Home Run,Super Home Run,4897,Chicago Coin Machine Manufacturing Company,"March, 1954",6,EM,Sports - Baseball
Super Jumbo,Super Jumbo,2434,D. Gottlieb & Company,"October, 1954",4,EM,Happiness - Circus/Carnival
Super Jumping,Super Jumping,4467,Alben,1957,4,EM,Equestrian - Horse Shows
Super Lite,Super Lite,5034,Bally Manufacturing Corporation,,1,EM,
Super Mario Bros.,Super Mario Bros.,2435,Premier Technology,25-Apr-92,4,SS,Celebrities - Fictional - Licensed theme
Super Mario Bros. Mushroom World,Super Mario Bros. Mushroom World,3427,Premier Technology,"June, 1992",4,SS,
Super Nova,Super Nova,2436,"Game Plan, Incorporated",1980,4,SS,Outer Space
Super Orbit,Super Orbit,2437,"D. Gottlieb & Company, a Columbia Pictures Industries Company","May, 1983",4,SS,Outer Space
Super Pang,Super Pang,5568,"Creaciones e Investigaciones ElectrÛnicas, Sociedad Limitada",,,SS,
Super Par Golf,Super Par Golf,4754,Chicago Coin Machine Manufacturing Company,,1,EM,Sports - Golfing
Super Pennant Baseball,Super Pennant Baseball,3426,Williams Manufacturing Company,"February, 1954",1,EM,Sports - Baseball
Super Pinball 91,Super Pinball 91,6491,Europa Coin,,1,SS,
Super Score,Super Score,2439,Chicago Coin Machine Manufacturing Company,24-Oct-46,1,EM,
Super Score,Super Score,2440,Williams Manufacturing Company,12-Jun-56,1,EM,City Buildings - City Scene
Super Score,Super Score,2441,D. Gottlieb & Company,"April, 1967",2,EM,Sports - Pinball
Super Shot,Super Shot,6151,"Coleco Industries, Inc.",,1,EM,
Super Six of '40,Super Six of '40,3432,J. H. Keeney and Company Incorporated,1939,1,EM,
Super Soccer,Super Soccer,2443,D. Gottlieb & Company,"January, 1975",4,EM,Sports - Soccer
Super Special,Super Special,2444,Genco Manufacturing Company,"February, 1933",1,ME,
Super Spin,Super Spin,2445,"D. Gottlieb & Company, a Columbia Pictures Industries Company","September, 1977",2,EM,Fantasy - Recreation
Super Sport,Super Sport,6105,Bally Wulff,1987,4,SS,Exercise - Body Building
Super Star,Super Star,5158,Recreativos Franco,1986,4,SS,Outer Space - Fantasy
Super Star,Super Star,2446,"Williams Electronics, Incorporated",21-Aug-72,1,EM,Music - Singing
Super Star,Super Star,2447,Chicago Coin Machine Manufacturing Company,21-Jan-75,4,EM,Sports - Olympic Games
Super Star,Super Star,2448,"Briarwood, A Division Of Brunswick Manufacturing Company",1977,1,SS,
Super Star,Super Star,3892,"Briarwood, A Division Of Brunswick Manufacturing Company",1976,1,EM,
Super Star Baseball,Super Star Baseball,5060,Williams Manufacturing Company,"February, 1954",1,EM,Sports - Baseball
Super Straight,Super Straight,2449,Segasa d.b.a. Sonic,"May, 1977",4,EM,Playing Cards - Poker
Super Triangle,Super Triangle,5450,"Electromaton, Inc.","July, 1946",1,EM,
Super Tris,Super Tris,3731,Costruzioni Elettroniche Automatiche,1979,1,SS,Happiness - Music
Super Trucker,Super Trucker,5112,Unknown Manufacturer,,4,SS,Truck Driving
Super Wall Street,Super Wall Street,6349,Bally Manufacturing Corporation,,1,EM,
Super Win,Super Win,3433,Playmatic,1980,1,SS,
Super World Series,Super World Series,2450,Williams Manufacturing Company,"April, 1951",1,EM,Sports - Baseball
Super X,Super X,5660,Alfred Druschky,1935,1,ME,
Super XX,Super XX,5661,Alfred Druschky,1935,1,ME,
Super Zeus,Super Zeus,5251,Unknown Manufacturer,1979,4,SS,Fantasy
Super-7,Super-7,3225,Bally Manufacturing Corporation,,1,EM,
Super-8,Super-8,2427,Stoner Manufacturing Company,"July, 1934",1,EM,
Super-Ball,Super-Ball,6080,SIRMO Games S.A.,,1,SS,
Super-Charger,Super-Charger,2451,O. D. Jennings and Company,"January, 1938",1,EM,Sports - Auto Racing
Super-Flite,Super-Flite,2452,"Williams Electronics, Incorporated",17-Oct-74,2,EM,Aircraft - Aviation
Super-Zeta,Super-Zeta,3997,Stoner Manufacturing Company,"October, 1938",1,EM,
Supercharger,Supercharger,3420,J. H. Keeney and Company Incorporated,,1,EM,Aircraft - Aviation - Racing
Superior Knockout of '32,Superior Knockout of '32,5586,Superior Manufacturing Company,1932,1,,
Superior Pool,Superior Pool,5911,Keeney and Sons,1931,1,ME,Billiards
Superliner,Superliner,2453,D. Gottlieb & Company,"July, 1946",1,EM,Aviation - Travel
Superman,Superman,2454,"Atari, Incorporated","March, 1979",4,SS,Celebrities - Fictional - Licensed Theme
Supersonic,Supersonic,2455,Bally Manufacturing Corporation,"March, 1979",4,SS,Aircraft - Historical - Travel
Supersonic,Supersonic,3419,Zaccaria,1977,1,EM,Aircraft - Historical - Travel
Supersonic,Supersonic,4850,Bally Wulff,1979,4,SS,Happiness - Travel
Sure Shot,Sure Shot,4574,"Taito do Brasil, a division of Taito, Japan",1981,4,SS,Billiards
Sure Shot,Sure Shot,4708,Carlson Manufacturing Company,1932,1,ME,
Sure Shot,Sure Shot,2457,D. Gottlieb & Company,"March, 1976",1,EM,Billiards
Sure Shot,Sure Shot,2458,Buckley Manufacturing Company,"December, 1935",1,EM,
Surf 'n Safari,Surf 'n Safari,2461,Premier Technology,"November, 1991",4,SS,Amusement Park - Water - Safari
Surf Champ,Surf Champ,2459,D. Gottlieb & Company,"August, 1976",4,EM,Sports - Water Sports - Happiness - Recreation - Surfing - Swimming
Surf Champ,Surf Champ,5308,Unknown Manufacturer,,1,SS,Sports - Water Sports - Happiness - Recreation - Surfing - Swimming
Surf Champ,Surf Champ,5689,Unknown Manufacturer,,1,EM,Sports - Water Sports - Happiness - Recreation - Surfing - Swimming
Surf Champ,Surf Champ,5762,Maquinas Recreativas Sociedad Anonima,,4,EM,Sports - Water Sports - Happiness - Recreation - Surfing - Swimming
Surf Club,Surf Club,2460,Bally Manufacturing Corporation,,1,EM,Beach - Happiness - Recreation - Surfing - Swimming - Water - Women
Surf Queens,Surf Queens,2462,Bally Manufacturing Corporation,,1,EM,
Surf Rider,Surf Rider,2463,Williams Manufacturing Company,14-May-56,4,EM,Sports - Water Sports - Happiness - Recreation - Surfing
Surf Side,Surf Side,2464,D. Gottlieb & Company,"November, 1967",2,EM,Nautical - Sailing - Swimming - Water Sports - Happiness
Surfer,Surfer,2465,D. Gottlieb & Company,"November, 1976",2,EM,Sports - Water Sports - Happiness - Recreation - Surfing - Swimming
Surfer,Surfer,5305,Maquinas Recreativas Sociedad Anonima,,1,EM,Sports - Water Sports - Happiness - Recreation - Surfing - Swimming
Surfers,Surfers,6136,Bally Manufacturing Corporation,1967,1,EM,Water Sports - Happiness
Surfers,Surfers,2466,Bally Manufacturing Corporation,"December, 1967",1,EM,Water Sports - Happiness
Surfing,Surfing,2467,"Sega Enterprises, Ltd.",1972,1,EM,Beach - Boating - Happiness - Surfing - Swimming - Water - Women
Suspense,Suspense,2468,Bally Manufacturing Corporation,"November, 1938",1,EM,
Suspense,Suspense,2469,"Williams Electronics, Incorporated",14-May-69,2,EM,
Suspense,Suspense,2470,Williams Manufacturing Company,1-Feb-46,1,EM,Trapeze Artists
Swanee,Swanee,2471,Exhibit Supply Company,"January, 1949",1,EM,Recreation - Riverboats
Swashbuckler,Swashbuckler,2472,Recel S. A.,1979,1,SS,Historical Characters
Swat King,Swat King,5074,V. P. Distributing Company,1944,1,EM,
Sweepstakes,Sweepstakes,5859,Williams Manufacturing Company,"February, 1952",2,EM,Sports - Horse Racing
Sweet 21,Sweet 21,2477,Chicago Coin Machine Manufacturing Company,3-Nov-36,1,EM,
Sweet Add-A-Line,Sweet Add-A-Line,2478,D. Gottlieb & Company,"July, 1955",1,EM,Beach - Music - Singing - Water
Sweet Hearts,Sweet Hearts,2474,D. Gottlieb & Company,"September, 1963",1,EM,Playing Cards
Sweet Sioux,Sweet Sioux,2475,D. Gottlieb & Company,"September, 1959",4,EM,Native Americans
Sweet Sioux,Sweet Sioux,3415,Alben,1959,2,EM,Native Americans
Sweet Sue,Sweet Sue,2476,T and M Sales Company,"December, 1948",1,EM,Beach - Happiness - Swimming - Water - Women
Sweetheart,Sweetheart,2479,Williams Manufacturing Company,2-May-50,1,EM,Girls - Romance - Women
Sweetheart,Sweetheart,3321,Houston Showcase and Manufacturing Company,"February, 1933",1,ME,
Sweetheart Double,Sweetheart Double,2480,Houston Showcase and Manufacturing Company,"February, 1933",2,ME,
Sweethearts,Sweethearts,3869,Glickman Industries,"March, 1942",1,EM,
Swing,Swing,2481,Chicago Coin Machine Manufacturing Company,28-Mar-38,1,EM,Sports - Baseball - Bicycling - Dancing - Golf - Swimming - Tennis
Swing Time,Swing Time,2482,Genco Manufacturing Company,"January, 1937",1,EM,Happiness - Dancing
Swing Time,Swing Time,2483,Williams Electronic Manufacturing Company,20-May-63,1,EM,Dancing - Happiness
Swing-Along,Swing-Along,2484,D. Gottlieb & Company,"July, 1963",2,EM,Music - Dancing
Swinger,Swinger,2485,"Williams Electronics, Incorporated",12-Dec-72,2,EM,Music - Dancing - People - Singing
Swords of Fury,Swords of Fury,2486,"Williams Electronics Games, Incorporated, a subsidiary of WMS Ind., Incorporated","June, 1988",4,SS,Fantasy - Knights - Wizard/Magic - Medieval
Synchro,Synchro,4222,Pacific Amusement Manufacturing Company,"February, 1935",1,ME,
System,System,2487,Chicago Coin Machine Manufacturing Company,2-May-36,1,EM,
T.K.O.,T.K.O.,4599,"D. Gottlieb & Company, a Columbia Pictures Industries Company","March, 1979",1,EM,Sports - Boxing
T.N.T.,T.N.T.,3443,"Allied Leisure Industries, Incorporated","February, 1976",4,,Music ñ Singing - Dancing
T.V. Pin Game,T.V. Pin Game,3348,Chicago Coin Machine Manufacturing Company,1974,4,,
Tackle,Tackle,2488,Stoner Manufacturing Company,"January, 1936",1,EM,Sports - Football
Tag-Team Pinball,Tag-Team Pinball,2489,Premier Technology,"September, 1985",4,SS,Wrestling
Tag-Team Pinball,Tag-Team Pinball,4119,NSM Lions,1986,4,SS,
Tagada,Tagada,5796,FRANGAL-AIR Industrie,,2,ME,
Tahiti,Tahiti,5807,Maquinas Recreativas Sociedad Anonima,,,EM,Happiness - Women - World Places
Tahiti,Tahiti,6528,Bally Manufacturing Corporation,,1,SS,
Tahiti,Tahiti,2490,Chicago Coin Machine Manufacturing Company,"October, 1949",1,EM,World Places - Water - Happiness - Girls - Women
Tahiti,Tahiti,2491,United Manufacturing Company,"August, 1953",1,EM,Beach - Boats - Dancing - Music - Sailing - Water - World Places
Tahiti,Tahiti,3401,Bally Manufacturing Corporation,,1,EM,World Places
Tahiti,Tahiti,3409,Bally Manufacturing Corporation,,1,EM,World Places
Tahiti,Tahiti,4466,Jack Rogers,1961,2,EM,
Tail Gunner,Tail Gunner,3407,Victory Games,"November, 1944",1,EM,Aviation - Combat - Military - Historical - Wartime - Warfare - World War II
Tailspin,Tailspin,1810,Bingo Novelty Manufacturing Company,"February, 1933",1,ME,
Take A Card,Take A Card,4109,Mondialmatic,1979,1,EM,Playing Cards
Take Five,Take Five,2492,"Allied Leisure Industries, Incorporated","April, 1978",2,SS,Recreation
Tales from the Crypt,Tales from the Crypt,2493,"Data East Pinball, Incorporated",4-Nov-93,4,SS,Licensed Theme - Comic Book - Horror
Tales of the Arabian Nights,Tales of the Arabian Nights,3824,"Williams Electronics Games, Incorporated, a subsidiary of WMS Ind., Incorporated","May, 1996",4,SS,
Tally,Tally,4252,California Exhibit Company,"September, 1935",1,EM,
Tally Ho,Tally Ho,2494,Exhibit Supply Company,"November, 1947",1,EM,Sports - Hunting
Tally Hoo!!,Tally Hoo!!,5020,Peyper,,1,EM,Sports - Fox Hunting
Tally Roll,Tally Roll,5435,"Firestone Enterprises, Inc.","July, 1946",1,EM,
Tally-Ho,Tally-Ho,4939,Genco Manufacturing Company,,1,EM,Sports - Fox Hunting
Tam-Tam,Tam-Tam,2496,Playmatic,1975,1,EM,
Tampico,Tampico,2495,United Manufacturing Company,"June, 1949",1,EM,World Places
Tanforan,Tanforan,5115,Bally Manufacturing Corporation,,1,EM,Sports - Horse Racing
Tanga,Tanga,4080,Europlay,1975,1,EM,
Tango,Tango,2498,H. C. Evans & Company,"December, 1935",1,EM,
Taps,Taps,2499,The Harry Hoppe Corporation,"March, 1939",1,EM,Dancing - Happiness
Target,Target,3751,Beverator Company,"April, 1935",1,EM,Military - World War I
Target Alpha,Target Alpha,2500,D. Gottlieb & Company,"November, 1976",4,EM,Outer Space Fantasy
Target Gallery,Target Gallery,2501,Midway Manufacturing Company,1962,2,EM,
Target Gallery,Target Gallery,5087,Midway Manufacturing Company,1962,1,EM,Carnival - Shooting Gallery
Target Pool,Target Pool,2502,D. Gottlieb & Company,"June, 1969",1,EM,Billiards
Target Pool,Target Pool,5318,Maquinas Recreativas Sociedad Anonima,,1,EM,Billiards
Target Roll,Target Roll,2503,Bally Manufacturing Corporation,,1,EM,Gambling - Craps
Target Skill,Target Skill,2504,Baker Novelty and Manufacturing Company,"May, 1941",1,EM,Sports - Target Practice
Targets,Targets,3429,Bally Manufacturing Corporation,,2,EM,Sports - Target Practice - Carnival
Tasty Samba,Tasty Samba,4415,Industria (Electromec·nica) de Recreativos S.A,1977,1,EM,Music - Dancing
Tasty Samba,Tasty Samba,5719,Industria (Electromec·nica) de Recreativos S.A,1977,4,EM,Music - Dancing
Taxi,Taxi,2505,"Williams Electronics Games, Incorporated, a subsidiary of WMS Ind., Incorporated","August, 1988",4,SS,Automobiles - Transportation
Teacher's Pet,Teacher's Pet,2506,Williams Electronic Manufacturing Company,16-Dec-65,1,EM,Happiness - School
Team One,Team One,2507,"D. Gottlieb & Company, a Columbia Pictures Industries Company","February, 1977",1,EM,Sports - Soccer - Futbol
Teaser,Teaser,3421,Brunswick Manufacturing Company,"September, 1932",1,ME,
Teaser,Teaser,4168,Bally Manufacturing Corporation,"February, 1936",1,EM,
Teaser,Teaser,6534,Bally Manufacturing Corporation,,,,
Teaser,Teaser,6535,Bally Manufacturing Corporation,,,,
Tee'd Off,Tee'd Off,2508,Premier Technology,"May, 1993",4,SS,Sports - Golf
Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2509,"Data East Pinball, Incorporated","May, 1991",4,SS,
Teezer,Teezer,2510,"Star Machine Manufacturing, Incorporated","June, 1933",1,ME,
Telecard,Telecard,2511,D. Gottlieb & Company,17-Jan-49,1,EM,
Tempo Tempo,Tempo Tempo,3896,T.H. Bergmann & Company,1952,1,EM,Horse Racing
Temptation,Temptation,2512,Chicago Coin Machine Manufacturing Company,1-Nov-48,1,EM,Recreation - Swimming - Water Skiing
Temptation,Temptation,2513,"Sega Enterprises, Ltd.",1976,1,SS,Happiness - Dancing
Ten Grand,Ten Grand,2514,Mills Novelty Company,"November, 1935",1,EM,
Ten Little Indians,Ten Little Indians,3757,D. Gottlieb & Company,"July, 1950",1,EM,Native Americans
Ten Pin,Ten Pin,2515,Bally Manufacturing Corporation,,1,EM,
Ten Spot,Ten Spot,2517,Williams Electronic Manufacturing Company,23-Jun-61,1,EM,Beatniks - Jazz - Music - Poetry Jam
Ten Stars,Ten Stars,3373,Zaccaria,1976,1,EM,Outer Space - Fantasy
Ten Strike,Ten Strike,2519,J. H. Keeney and Company Incorporated,"January, 1937",1,EM,Sports - Bowling
Ten Strike,Ten Strike,2520,Williams Manufacturing Company,"January, 1958",2,EM,Sports - Bowling
